Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Sex,Sex Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate
Pancreas,21100,Alaska,2,Female,F,1-4 years,4-Jan,2019,2019,0,20134,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2010,2010,0,24947,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2011,2011,0,25006,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2012,2012,0,25324,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2013,2013,0,25388,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2014,2014,0,25022,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2015,2015,0,25015,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2016,2016,0,25406,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2017,2017,0,25427,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2018,2018,0,25395,0
Pancreas,21100,Alaska,2,Female,F,5-9 years,9-May,2019,2019,0,25404,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2010,2010,0,24742,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2011,2011,0,24741,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2012,2012,0,24679,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2013,2013,0,24543,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2014,2014,0,24244,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2015,2015,0,24123,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2016,2016,0,24154,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2017,2017,0,24235,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2018,2018,0,24020,0
Pancreas,21100,Alaska,2,Female,F,10-14 years,14-Oct,2019,2019,0,23703,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2010,2010,0,24853,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2012,2012,0,23564,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2013,2013,0,23171,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2014,2014,0,22810,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2015,2015,0,22413,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2016,2016,0,22403,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2018,2018,0,21775,0
Pancreas,21100,Alaska,2,Female,F,15-19 years,15-19,2019,2019,0,21463,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2010,2010,0,24961,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2011,2011,0,25658,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2012,2012,0,26320,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2013,2013,0,26580,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2014,2014,0,26002,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2015,2015,0,25362,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2016,2016,0,24387,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2017,2017,0,23257,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2018,2018,0,22558,0
Pancreas,21100,Alaska,2,Female,F,20-24 years,20-24,2019,2019,0,21878,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2010,2010,0,26394,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2012,2012,0,27558,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2013,2013,0,28075,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2014,2014,0,28281,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2015,2015,0,28527,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2016,2016,0,29127,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2017,2017,0,29237,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2018,2018,0,28502,0
Pancreas,21100,Alaska,2,Female,F,25-29 years,25-29,2019,2019,0,27937,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2010,2010,0,23123,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2011,2011,0,24113,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2012,2012,0,24954,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2013,2013,0,25828,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2014,2014,0,26467,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2015,2015,0,26826,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2017,2017,0,27365,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2018,2018,0,27246,0
Pancreas,21100,Alaska,2,Female,F,30-34 years,30-34,2019,2019,0,27380,0
Pancreas,21100,Alaska,2,Female,F,35-39 years,35-39,2010,2010,0,22035,0
Pancreas,21100,Alaska,2,Female,F,35-39 years,35-39,2011,2011,0,21449,0
Pancreas,21100,Alaska,2,Female,F,35-39 years,35-39,2013,2013,0,21800,0
Pancreas,21100,Alaska,2,Female,F,35-39 years,35-39,2014,2014,0,22025,0
Pancreas,21100,Alaska,2,Female,F,35-39 years,35-39,2015,2015,0,22650,0
Pancreas,21100,Alaska,2,Female,F,35-39 years,35-39,2016,2016,0,23581,0
Pancreas,21100,Alaska,2,Female,F,35-39 years,35-39,2017,2017,0,24250,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2010,2010,0,22540,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2012,2012,0,22561,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2013,2013,0,22278,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2014,2014,0,21597,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2015,2015,0,20929,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2016,2016,0,20386,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2017,2017,0,20371,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2018,2018,0,20441,0
Pancreas,21100,Alaska,2,Female,F,40-44 years,40-44,2019,2019,0,20731,0
Pancreas,21100,Alaska,2,Female,F,45-49 years,45-49,2017,2017,0,21126,0
Pancreas,21100,Alaska,2,Female,F,45-49 years,45-49,2018,2018,0,20722,0
Pancreas,21100,Alaska,2,Female,F,70-74 years,70-74,2010,2010,0,6573,0
Pancreas,21100,Alaska,2,Female,F,80-84 years,80-84,2013,2013,0,3644,0
Pancreas,21100,Alaska,2,Female,F,80-84 years,80-84,2019,2019,0,4345,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2010,2010,0,5652,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2011,2011,0,6079,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2012,2012,0,5613,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2013,2013,0,5827,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2014,2014,0,5823,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2015,2015,0,5744,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2016,2016,0,5815,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2017,2017,0,5478,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2018,2018,0,5321,0
Pancreas,21100,Alaska,2,Male,M,< 1 year,1,2019,2019,0,5039,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2010,2010,0,22384,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2011,2011,0,22457,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2012,2012,0,22847,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2013,2013,0,22782,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2014,2014,0,22660,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2015,2015,0,22671,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2016,2016,0,22389,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2017,2017,0,22233,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2018,2018,0,21581,0
Pancreas,21100,Alaska,2,Male,M,1-4 years,4-Jan,2019,2019,0,21227,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2010,2010,0,26124,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2011,2011,0,26368,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2012,2012,0,26595,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2013,2013,0,26723,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2014,2014,0,26793,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2015,2015,0,26786,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2016,2016,0,27268,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2017,2017,0,27096,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2018,2018,0,26907,0
Pancreas,21100,Alaska,2,Male,M,5-9 years,9-May,2019,2019,0,26542,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2010,2010,0,26182,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2011,2011,0,26130,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2012,2012,0,26107,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2013,2013,0,26184,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2014,2014,0,25683,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2015,2015,0,25289,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2016,2016,0,25394,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2017,2017,0,25405,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2018,2018,0,25496,0
Pancreas,21100,Alaska,2,Male,M,10-14 years,14-Oct,2019,2019,0,25415,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2010,2010,0,27140,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2011,2011,0,26599,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2012,2012,0,25991,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2013,2013,0,25620,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2014,2014,0,25206,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2015,2015,0,24963,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2016,2016,0,24799,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2017,2017,0,24535,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2018,2018,0,24048,0
Pancreas,21100,Alaska,2,Male,M,15-19 years,15-19,2019,2019,0,23609,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2010,2010,0,30016,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2011,2011,0,30717,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2012,2012,0,32491,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2013,2013,0,34459,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2014,2014,0,34426,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2015,2015,0,34052,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2016,2016,0,32848,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2017,2017,0,31355,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2018,2018,0,30193,0
Pancreas,21100,Alaska,2,Male,M,20-24 years,20-24,2019,2019,0,29641,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2010,2010,0,29742,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2011,2011,0,30550,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2012,2012,0,31399,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2013,2013,0,32408,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2014,2014,0,32695,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2015,2015,0,33084,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2016,2016,0,33809,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2017,2017,0,33677,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2018,2018,0,33264,0
Pancreas,21100,Alaska,2,Male,M,25-29 years,25-29,2019,2019,0,32701,0
Pancreas,21100,Alaska,2,Male,M,30-34 years,30-34,2010,2010,0,25215,0
Pancreas,21100,Alaska,2,Male,M,30-34 years,30-34,2011,2011,0,26148,0
Pancreas,21100,Alaska,2,Male,M,30-34 years,30-34,2014,2014,0,29417,0
Pancreas,21100,Alaska,2,Male,M,30-34 years,30-34,2015,2015,0,29804,0
Pancreas,21100,Alaska,2,Male,M,30-34 years,30-34,2016,2016,0,30555,0
Pancreas,21100,Alaska,2,Male,M,30-34 years,30-34,2018,2018,0,30088,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2010,2010,0,23737,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2011,2011,0,23287,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2012,2012,0,23410,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2013,2013,0,23818,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2015,2015,0,24778,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2017,2017,0,26326,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2018,2018,0,27022,0
Pancreas,21100,Alaska,2,Male,M,35-39 years,35-39,2019,2019,0,27498,0
Pancreas,21100,Alaska,2,Male,M,40-44 years,40-44,2012,2012,0,24680,0
Pancreas,21100,Alaska,2,Male,M,40-44 years,40-44,2017,2017,0,22254,0
Pancreas,21100,Alaska,2,Male,M,40-44 years,40-44,2018,2018,0,22389,0
Pancreas,21100,Alaska,2,Male,M,40-44 years,40-44,2019,2019,0,22716,0
Pancreas,21100,Alaska,2,Male,M,45-49 years,45-49,2014,2014,0,24101,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2010,2010,0,42430,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2011,2011,0,42304,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2012,2012,0,41662,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2013,2013,0,42185,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2014,2014,0,41918,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2015,2015,0,42421,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2016,2016,0,41381,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2017,2017,0,40980,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2018,2018,0,39850,0
Pancreas,21100,Arizona,4,Female,F,< 1 year,1,2019,2019,0,39763,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2010,2010,0,179663,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2011,2011,0,176389,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2012,2012,0,173619,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2013,2013,0,170909,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2014,2014,0,170889,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2015,2015,0,171079,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2016,2016,0,171992,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2017,2017,0,172210,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2018,2018,0,172038,0
Pancreas,21100,Arizona,4,Female,F,1-4 years,4-Jan,2019,2019,0,170388,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2010,2010,0,222097,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2011,2011,0,220552,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2012,2012,0,223376,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2013,2013,0,225690,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2014,2014,0,225795,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2015,2015,0,224875,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2016,2016,0,224841,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2017,2017,0,222658,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2018,2018,0,221358,0
Pancreas,21100,Arizona,4,Female,F,5-9 years,9-May,2019,2019,0,222477,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2010,2010,0,220006,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2011,2011,0,221295,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2012,2012,0,222321,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2013,2013,0,223026,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2015,2015,0,224681,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2016,2016,0,226426,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2017,2017,0,229899,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2018,2018,0,233681,0
Pancreas,21100,Arizona,4,Female,F,10-14 years,14-Oct,2019,2019,0,234567,0
Pancreas,21100,Arizona,4,Female,F,15-19 years,15-19,2010,2010,0,223357,0
Pancreas,21100,Arizona,4,Female,F,15-19 years,15-19,2011,2011,0,220159,0
Pancreas,21100,Arizona,4,Female,F,15-19 years,15-19,2012,2012,0,219359,0
Pancreas,21100,Arizona,4,Female,F,15-19 years,15-19,2013,2013,0,219538,0
Pancreas,21100,Arizona,4,Female,F,15-19 years,15-19,2016,2016,0,228586,0
Pancreas,21100,Arizona,4,Female,F,15-19 years,15-19,2017,2017,0,229333,0
Pancreas,21100,Arizona,4,Female,F,15-19 years,15-19,2018,2018,0,231555,0
Pancreas,21100,Arizona,4,Female,F,20-24 years,20-24,2010,2010,0,214935,0
Pancreas,21100,Arizona,4,Female,F,20-24 years,20-24,2011,2011,0,222870,0
Pancreas,21100,Arizona,4,Female,F,20-24 years,20-24,2012,2012,0,230593,0
Pancreas,21100,Arizona,4,Female,F,20-24 years,20-24,2013,2013,0,234951,0
Pancreas,21100,Arizona,4,Female,F,20-24 years,20-24,2015,2015,0,236280,0
Pancreas,21100,Arizona,4,Female,F,20-24 years,20-24,2016,2016,0,234851,0
Pancreas,21100,Arizona,4,Female,F,20-24 years,20-24,2019,2019,0,239926,0
Pancreas,21100,Arizona,4,Female,F,25-29 years,25-29,2013,2013,0,214235,0
Pancreas,21100,Arizona,4,Female,F,25-29 years,25-29,2015,2015,0,226689,0
Pancreas,21100,Arizona,4,Female,F,25-29 years,25-29,2016,2016,0,235193,0
Pancreas,21100,Arizona,4,Female,F,25-29 years,25-29,2017,2017,0,242965,0
Pancreas,21100,Arizona,4,Female,F,25-29 years,25-29,2018,2018,0,248869,0
Pancreas,21100,Arizona,4,Female,F,30-34 years,30-34,2010,2010,0,205281,0
Pancreas,21100,Arizona,4,Female,F,30-34 years,30-34,2011,2011,0,209243,0
Pancreas,21100,Arizona,4,Female,F,30-34 years,30-34,2013,2013,0,216498,0
Pancreas,21100,Arizona,4,Female,F,30-34 years,30-34,2014,2014,0,219097,0
Pancreas,21100,Arizona,4,Female,F,30-34 years,30-34,2015,2015,0,219807,0
Pancreas,21100,Arizona,4,Female,F,30-34 years,30-34,2016,2016,0,221552,0
Pancreas,21100,Arizona,4,Female,F,45-49 years,45-49,2018,2018,17,216204,7.9
Pancreas,21100,Arizona,4,Female,F,50-54 years,50-54,2010,2010,24,213848,11.2
Pancreas,21100,Arizona,4,Female,F,50-54 years,50-54,2011,2011,21,216499,9.7
Pancreas,21100,Arizona,4,Female,F,50-54 years,50-54,2012,2012,19,217645,8.7
Pancreas,21100,Arizona,4,Female,F,50-54 years,50-54,2013,2013,18,218205,8.2
Pancreas,21100,Arizona,4,Female,F,50-54 years,50-54,2016,2016,23,215646,10.7
Pancreas,21100,Arizona,4,Female,F,50-54 years,50-54,2018,2018,16,212183,7.5
Pancreas,21100,Arizona,4,Female,F,50-54 years,50-54,2019,2019,20,211827,9.4
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2010,2010,30,197667,15.2
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2011,2011,34,201870,16.8
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2012,2012,29,207297,14
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2013,2013,37,211662,17.5
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2014,2014,33,215286,15.3
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2015,2015,33,219612,15
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2016,2016,44,223662,19.7
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2017,2017,35,225611,15.5
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2018,2018,47,227767,20.6
Pancreas,21100,Arizona,4,Female,F,55-59 years,55-59,2019,2019,37,230465,16.1
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2010,2010,37,185816,19.9
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2011,2011,43,194540,22.1
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2012,2012,58,193547,30
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2013,2013,40,196450,20.4
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2014,2014,49,200919,24.4
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2015,2015,46,206068,22.3
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2016,2016,56,212045,26.4
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2017,2017,47,218559,21.5
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2018,2018,55,224349,24.5
Pancreas,21100,Arizona,4,Female,F,60-64 years ,60-64,2019,2019,66,229478,28.8
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2010,2010,52,150329,34.6
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2011,2011,57,155056,36.8
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2012,2012,54,168112,32.1
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2013,2013,54,175206,30.8
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2014,2014,88,183925,47.8
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2015,2015,63,193374,32.6
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2016,2016,87,204022,42.6
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2017,2017,78,204171,38.2
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2018,2018,74,208318,35.5
Pancreas,21100,Arizona,4,Female,F,65-69 years,65-69,2019,2019,77,214430,35.9
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2010,2010,39,113524,34.4
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2011,2011,64,119117,53.7
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2012,2012,56,126156,44.4
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2013,2013,60,135202,44.4
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2014,2014,64,142582,44.9
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2015,2015,60,149267,40.2
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2016,2016,68,154997,43.9
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2017,2017,74,169493,43.7
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2018,2018,94,178478,52.7
Pancreas,21100,Arizona,4,Female,F,70-74 years,70-74,2019,2019,82,188636,43.5
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2010,2010,65,86371,75.3
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2011,2011,66,88334,74.7
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2012,2012,61,91083,67
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2013,2013,66,94766,69.6
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2014,2014,64,99986,64
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2015,2015,72,105033,68.5
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2016,2016,66,110821,59.6
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2017,2017,70,118304,59.2
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2018,2018,93,127735,72.8
Pancreas,21100,Arizona,4,Female,F,75-79 years,75-79,2019,2019,99,135655,73
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2010,2010,52,67204,77.4
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2011,2011,63,68334,92.2
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2012,2012,61,68990,88.4
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2013,2013,53,69620,76.1
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2014,2014,55,70181,78.4
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2015,2015,50,71903,69.5
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2016,2016,70,74165,94.4
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2017,2017,61,77000,79.2
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2018,2018,62,80665,76.9
Pancreas,21100,Arizona,4,Female,F,80-84 years,80-84,2019,2019,67,85411,78.4
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2010,2010,68,66330,102.5
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2011,2011,69,68599,100.6
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2012,2012,76,70848,107.3
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2013,2013,71,72784,97.5
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2014,2014,77,75065,102.6
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2015,2015,59,77968,75.7
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2016,2016,69,79998,86.3
Pancreas,21100,Arizona,4,Female,F,85+ years,85+,2017,2017,77,82097,93.8
